500010172;Rigina S4 40 BULK;001G1525;Rigina S4 40;01ZB27;Rigina;202;Industrial Lubricants;B2B;min;1.092;KG;R037;R037;2;active;nan;Local;Local;916.0;1.0;ED;Bulk
550046732;Rigina S5 40 1*209L;001G1524;Rigina S5 40;01ZB28;Rigina;202;Industrial Lubricants;B2B;min;209.0;L;D236;I250;3;for withdrawal;nan;import;import;920.0;192.28;non-ED;Drum
550014293;ATF 134 1*209L;001C6060;ATF 134;001Z18;Daimler FFO;201;Automotive Lubricants;B2C;syn;209.0;L;D236;D133;2;active;nan;import;import;847.0;177.1;non-ED;Drum
550050496;ATF 134 12*1L;001C6060;ATF 134;001Z18;Daimler FFO;201;Automotive Lubricants;B2C;syn;12.0;L;D236;D133;4;inactive;for MD;import;import;847.0;10.164;non-ED;Bottle
550023517;ATF 134 FE 1*209L;001D9258;ATF 134 FE;001Z18;Daimler FFO;201;Automotive Lubricants;B2C;syn;209.0;L;D236;D133;2;active;nan;import;import;845.0;176.81;non-ED;Drum
550056658;ATF 134 FE 12*1L;001D9258;ATF 134 FE;001Z18;Daimler FFO;201;Automotive Lubricants;B2C;syn;12.0;L;D236;D133;2;active;nan;import;import;845.0;10.14;non-ED;Bottle
550013846;ATF 3403 M-115_1*20L;901L0041;ATF 3403;001Z20;ZF 3403;201;Automotive Lubricants;B2B;syn;20.0;L;D236;D133;2;active;for MD;import;import;849.0;16.98;non-ED;Pail
550014180;ATF L12108 1*209L;001B9581;ATF L12108;001Z74;ZF FFO;201;Automotive Lubricants;B2C;syn;209.0;L;D236;D133;2;active;for Direct;import;import;846.0;177.2;non-ED;Drum
550014653;ATF M-1375.4 1*209L;901L3470;ATF M-1375.4;001Z74;ZF FFO;201;Automotive Lubricants;B2C;syn;209.0;L;D236;D133;2;active;nan;import;import;840.0;175.3;non-ED;Drum
550047222;Atlas Paroil E 1*20L;901L4399;Atlas Paroil E;001Z20;Atlas GPO;201;Automotive Lubricants;GPO;min;20.0;L;R037;R037;2;active;nan;Local;Local;888.0;17.76;ED;Pail
550047204;Atlas Paroil E 1*210L;901L4399;Atlas Paroil E;001Z20;Atlas GPO;201;Automotive Lubricants;GPO;min;210.0;L;R037;R037;2;active;nan;Local;Local;888.0;186.48;ED;Drum
550042590;WBM GROUP LL01 0W-40 1*209L;001F4061;WBM GROUP LL01 0W-40;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;R037;R037;4;inactive;nan;import;Local;844.0;176.4;ED;Drum
550042448;WBM GROUP LL01 5W-30 1*209L;001F4057;WBM GROUP LL01 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;4;inactive;nan;import;import;841.3;175.83;non-ED;Drum
550050413;WBM GROUP LL01 5W-30 1*209L;001H0204;WBM GROUP LL01 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;4;inactive;nan;import;import;841.3;175.83;non-ED;Drum
550052276;WBM GROUP LL01 5W-30 1*209L;001H0204;WBM GROUP LL01 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;R037;R037;2;active;nan;import;Local;841.3;175.83;ED;Drum
550045260;WBM GROUP LL01FE 0W-30 1*209L;001F4280;WBM GROUP LL01FE 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;R037;R037;2;active;nan;import;Local;826.8;178.05;ED;Drum
550046806;WBM GROUP LL01FE 0W-30 1*209L;001F4280;WBM GROUP LL01FE 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;4;inactive;nan;import;import;826.8;172.8;non-ED;Drum
500009480;WBM GROUP LL01FE 0W-30 BULK;001F4280;WBM GROUP LL01FE 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;1.174;KG;R037;R037;4;inactive;nan;import;Local;826.8;1.0;ED;Bulk
550042679;WBM GROUP LL04 0W-30 1*209L;001F4622;WBM GROUP LL04 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;4;inactive;nan;import;import;835.1;174.54;non-ED;Drum
550043412;WBM GROUP LL04 0W-30 1*209L;001F4622;WBM GROUP LL04 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;R037;R037;4;inactive;nan;import;Local;835.1;174.54;ED;Drum
550050411;WBM GROUP LL04 0W-30 1*209L;001H0129;WBM GROUP LL04 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;4;inactive;nan;import;import;835.1;174.54;non-ED;Drum
550053718;WBM GROUP LL04 0W-30 1*209L;001H0129;WBM GROUP LL04 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;R037;R037;2;active;nan;import;Local;835.1;174.54;ED;Drum
550042418;WBM GROUP LL04 5W-30 1*209L;001F4058;WBM GROUP LL04 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;4;inactive;nan;import;import;836.1;178.07;non-ED;Drum
550043413;WBM GROUP LL04 5W-30 1*209L;001F4058;WBM GROUP LL04 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;4;inactive;nan;import;import;836.1;178.07;non-ED;Drum
550050444;WBM GROUP LL04 5W-30 1*209L;001H0207;WBM GROUP LL04 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;2;active;for MD;import;import;836.1;174.74;non-ED;Drum
550050445;WBM GROUP LL04 5W-30 1*209L;001H0207;WBM GROUP LL04 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;R037;R037;2;active;nan;import;Local;836.1;174.74;ED;Drum
550042440;WBM GROUP LL12FE 0W-30 1*209L;001F4059;WBM GROUP LL12FE 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;1;underDev;nan;import;import;834.1;175.96;non-ED;Drum
550042357;WBM M TPT 10W-60 12*1L;001F4056;WBM M TPT 10W-60;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;E302;2;active;nan;import;import;845.8;10.15;non-ED;Bottle
550042442;WBM M TPT LL01 0W-40 12*1L;001F4055;WBM M TPT LL01 0W-40;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;D133;4;inactive;nan;import;import;844.0;10.128;non-ED;Bottle
550051581;WBM M TPT LL-12 FE 0W-30 12*1L;001H3040;WBM M TPT LL-12 FE 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;D133;4;inactive;nan;import;import;841.0;10.092;non-ED;Bottle
550042959;WBM Motorrad ADVANTEC Pro 12*1L;001F4219;WBM Motorrad ADVANTEC Pro;001Z56;WBM GPO;201;Automotive Lubricants;GPO;semi syn;12.0;L;D236;D133;2;active;nan;import;import;861.0;10.33;non-ED;Bottle
550042955;WBM Motorrad ADVANTEC Ultimate 1*209L;001F4220;WBM Motorrad ADVANTEC Ultimate;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;209.0;L;D236;D133;4;inactive;nan;import;import;838.6;175.37;non-ED;Drum
550042957;WBM Motorrad ADVANTEC Ultimate 12*1L;001F4220;WBM Motorrad ADVANTEC Ultimate;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;D133;2;active;nan;import;import;838.6;10.069;non-ED;Bottle
550042446;WBM TPT LL01 5W-30 12*1L;001F4045;WBM TPT LL01 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;D133;4;inactive;nan;import;import;841.3;10.096;non-ED;Bottle
550050338;WBM TPT LL01 5W-30 12*1L;001H0205;WBM TPT LL01 5W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;D133;2;active;nan;import;import;841.3;10.096;non-ED;Bottle
550045229;WBM TPT LL01FE 0W-30 12*1L;001F4371;WBM TPT LL01FE 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;D133;2;active;nan;import;import;849.6;10.223;non-ED;Bottle
550042690;WBM TPT LL04 0W-30 12*1L;001F4623;WBM TPT LL04 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;D133;4;inactive;nan;import;import;835.1;10.021;non-ED;Bottle
550050412;WBM TPT LL04 0W-30 12*1L;001H0130;WBM TPT LL04 0W-30;001Z56;WBM GPO;201;Automotive Lubricants;GPO;syn;12.0;L;D236;D133;2;active;nan;import;import;835.1;10.021;non-ED;Bottle
