11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12793477;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12793845;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12795446;O58;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12880829;HZG;nan;12062254.0
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;11858005;XAN;nan;nan
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;11933248;XAN;nan;nan
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12337211;XAN;nan;nan
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12337319;XAN;nan;12337318.0
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12390821;XAN;nan;nan
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12463838;XAN;nan;nan
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12589268;XAN;nan;12577194.0
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12605503;XAN;nan;12577194.0
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12630303;XAN;nan;12337318.0
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12771618;XAN;nan;12337318.0
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12771631;XAN;nan;nan
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12771632;XAN;nan;12577194.0
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12803842;XAN;nan;12803841.0
11858005;Евроцемент груп;XAN;4731937495;324545001.0;Z021;Net 45 calendar days;12825491;XAN;nan;12577194.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;11858037;GPQ;nan;12635676.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;11858038;GPQ;nan;12062287.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;11858040;GPQ;nan;12067463.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;11858052;GPQ;nan;12062288.0
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;11858055;GPQ;nan;nan
11858055;Порше Руссланд (Porsche);GPQ;4145134454;616401001.0;Z022;Net 60 calendar days;11858066;GPQ;nan;12062289.0
