22.09.2021;R01239;1;85.8568
23.09.2021;R01239;1;85.4889
24.09.2021;R01239;1;85.2040
25.09.2021;R01239;1;85.6823
28.09.2021;R01239;1;85.0355
29.09.2021;R01239;1;84.6752
30.09.2021;R01239;1;84.8755
01.10.2021;R01239;1;84.3050
02.10.2021;R01239;1;84.4577
05.10.2021;R01239;1;84.6355
06.10.2021;R01239;1;84.1723
07.10.2021;R01239;1;83.9251
08.10.2021;R01239;1;83.6053
09.10.2021;R01239;1;83.1248
12.10.2021;R01239;1;82.9273
13.10.2021;R01239;1;83.0934
14.10.2021;R01239;1;83.0028
15.10.2021;R01239;1;83.3347
16.10.2021;R01239;1;82.7276
19.10.2021;R01239;1;82.4592
20.10.2021;R01239;1;82.6841
21.10.2021;R01239;1;82.6162
22.10.2021;R01239;1;82.6399
23.10.2021;R01239;1;82.4979
26.10.2021;R01239;1;81.7418
27.10.2021;R01239;1;80.7019
28.10.2021;R01239;1;81.0289
29.10.2021;R01239;1;81.8393
30.10.2021;R01239;1;82.2898
02.11.2021;R01239;1;82.1687
03.11.2021;R01239;1;82.9577
04.11.2021;R01239;1;82.8112
09.11.2021;R01239;1;82.5355
10.11.2021;R01239;1;82.6497
11.11.2021;R01239;1;81.7870
12.11.2021;R01239;1;81.6552
13.11.2021;R01239;1;82.2173
16.11.2021;R01239;1;82.7736
17.11.2021;R01239;1;82.5244
18.11.2021;R01239;1;82.3553
19.11.2021;R01239;1;82.2583
20.11.2021;R01239;1;82.5845
23.11.2021;R01239;1;82.7715
24.11.2021;R01239;1;84.1718
25.11.2021;R01239;1;83.6394
26.11.2021;R01239;1;83.6793
27.11.2021;R01239;1;84.9526
30.11.2021;R01239;1;84.4820
01.12.2021;R01239;1;84.8234
02.12.2021;R01239;1;83.8354
03.12.2021;R01239;1;83.8105
04.12.2021;R01239;1;83.2406
07.12.2021;R01239;1;83.1138
08.12.2021;R01239;1;83.7114
09.12.2021;R01239;1;83.3640
10.12.2021;R01239;1;83.3444
11.12.2021;R01239;1;83.1158
14.12.2021;R01239;1;82.8660
15.12.2021;R01239;1;82.8299
16.12.2021;R01239;1;83.2375
17.12.2021;R01239;1;83.1571
18.12.2021;R01239;1;83.5026
21.12.2021;R01239;1;83.6187
22.12.2021;R01239;1;83.3213
23.12.2021;R01239;1;83.1541
24.12.2021;R01239;1;83.1223
25.12.2021;R01239;1;82.9300
28.12.2021;R01239;1;82.9363
29.12.2021;R01239;1;83.2194
30.12.2021;R01239;1;83.2040
31.12.2021;R01239;1;84.0695
11.01.2022;R01239;1;85.1315
12.01.2022;R01239;1;84.8784
13.01.2022;R01239;1;84.6709
14.01.2022;R01239;1;85.4556
15.01.2022;R01239;1;86.8894
18.01.2022;R01239;1;86.8609
19.01.2022;R01239;1;87.0216
20.01.2022;R01239;1;87.1318
21.01.2022;R01239;1;86.8215
22.01.2022;R01239;1;86.9054
25.01.2022;R01239;1;87.5925
26.01.2022;R01239;1;88.9286
27.01.2022;R01239;1;89.1511
28.01.2022;R01239;1;88.4680
29.01.2022;R01239;1;86.6419
01.02.2022;R01239;1;86.5032
02.02.2022;R01239;1;86.7869
03.02.2022;R01239;1;86.2826
04.02.2022;R01239;1;86.5610
05.02.2022;R01239;1;87.1163
08.02.2022;R01239;1;86.5181
09.02.2022;R01239;1;85.8920
10.02.2022;R01239;1;85.3784
11.02.2022;R01239;1;85.3798
12.02.2022;R01239;1;85.3574
15.02.2022;R01239;1;86.8451
16.02.2022;R01239;1;86.2656
17.02.2022;R01239;1;85.3060
18.02.2022;R01239;1;86.1308
19.02.2022;R01239;1;86.1489
22.02.2022;R01239;1;87.3379
23.02.2022;R01239;1;90.8820
25.02.2022;R01239;1;97.7688
26.02.2022;R01239;1;93.5994
01.03.2022;R01239;1;104.4772
02.03.2022;R01239;1;102.9112
03.03.2022;R01239;1;114.5544
04.03.2022;R01239;1;124.0161
05.03.2022;R01239;1;116.5312
06.03.2022;R01239;1;115.6212
10.03.2022;R01239;1;126.4395
11.03.2022;R01239;1;132.9581
12.03.2022;R01239;1;128.9523
15.03.2022;R01239;1;127.2343
16.03.2022;R01239;1;122.4522
17.03.2022;R01239;1;118.7601
18.03.2022;R01239;1;115.9311
19.03.2022;R01239;1;114.3996
22.03.2022;R01239;1;115.6002
23.03.2022;R01239;1;114.7833
24.03.2022;R01239;1;113.2613
25.03.2022;R01239;1;105.4679
26.03.2022;R01239;1;105.2662
29.03.2022;R01239;1;102.6714
30.03.2022;R01239;1;96.0085
31.03.2022;R01239;1;93.6960
01.04.2022;R01239;1;92.4930
02.04.2022;R01239;1;92.1468
05.04.2022;R01239;1;92.3872
06.04.2022;R01239;1;91.7289
07.04.2022;R01239;1;90.5998
08.04.2022;R01239;1;83.2930
09.04.2022;R01239;1;81.7064
12.04.2022;R01239;1;85.9752
13.04.2022;R01239;1;86.7939
14.04.2022;R01239;1;86.7219
15.04.2022;R01239;1;88.0024
16.04.2022;R01239;1;87.0715
19.04.2022;R01239;1;86.4289
20.04.2022;R01239;1;85.9674
21.04.2022;R01239;1;83.2705
22.04.2022;R01239;1;81.2239
23.04.2022;R01239;1;80.0249
26.04.2022;R01239;1;77.4651
27.04.2022;R01239;1;76.6670
28.04.2022;R01239;1;75.9224
29.04.2022;R01239;1;75.3117
30.04.2022;R01239;1;74.5589
05.05.2022;R01239;1;72.7815
06.05.2022;R01239;1;70.0662
07.05.2022;R01239;1;71.0963
12.05.2022;R01239;1;72.6314
13.05.2022;R01239;1;68.7835
14.05.2022;R01239;1;65.7939
17.05.2022;R01239;1;65.8166
18.05.2022;R01239;1;66.3644
19.05.2022;R01239;1;66.6135
20.05.2022;R01239;1;64.9358
21.05.2022;R01239;1;60.8953
24.05.2022;R01239;1;60.3851
25.05.2022;R01239;1;58.8705
26.05.2022;R01239;1;57.9210
27.05.2022;R01239;1;64.4392
28.05.2022;R01239;1;69.4353
31.05.2022;R01239;1;64.7170
01.06.2022;R01239;1;62.7397
02.06.2022;R01239;1;63.6629
03.06.2022;R01239;1;64.9053
04.06.2022;R01239;1;65.9191
07.06.2022;R01239;1;64.8669
08.06.2022;R01239;1;64.5699
09.06.2022;R01239;1;63.9380
10.06.2022;R01239;1;62.0934
11.06.2022;R01239;1;60.9656
15.06.2022;R01239;1;59.2481
16.06.2022;R01239;1;59.1204
17.06.2022;R01239;1;58.9568
18.06.2022;R01239;1;59.3299
21.06.2022;R01239;1;58.8003
22.06.2022;R01239;1;57.4566
23.06.2022;R01239;1;55.8307
24.06.2022;R01239;1;55.9886
25.06.2022;R01239;1;55.9640
28.06.2022;R01239;1;56.0535
29.06.2022;R01239;1;55.8886
30.06.2022;R01239;1;53.8580
01.07.2022;R01239;1;54.6405
02.07.2022;R01239;1;56.3584
05.07.2022;R01239;1;57.1836
06.07.2022;R01239;1;60.1618
07.07.2022;R01239;1;64.3260
08.07.2022;R01239;1;64.1349
09.07.2022;R01239;1;62.0499
